Ticker,Market Cap,Exchange,Outstanding Shares,Q1_NetIncome,Q2_NetIncome,Q3_NetIncome,Q4_NetIncome,Q5_NetIncome,Q6_NetIncome,Q7_NetIncome,Q8_NetIncome,Month1_Volume,Month2_Volume,Month3_Volume,Month4_Volume,Month5_Volume,Month6_Volume,Month7_Volume,Month8_Volume,Month9_Volume,Month10_Volume,Month11_Volume,Month12_Volume,Month13_Volume,Month14_Volume,Month15_Volume,Month16_Volume,Month17_Volume,Month18_Volume,Month19_Volume,Month20_Volume,Month21_Volume,Month22_Volume,Month23_Volume,Month24_Volume,Underaged,Market Cap Category,Yearly_NetIncome,Profitable,Avg_Volume_1_6,Volume_Category,Avg Monthly Volume,Avg Quarterly Income,Volume to Income Ratio,Avg Monthly Income,Market Cap to Avg Monthly Income Ratio,in_index
RL,7299055000,NYSE,40388000,132100000,32300000,216500000,150500000,123400000,24400000,217700000,193300000.0,9731507.0,13444116.0,21503966.0,19517573.0,19102501.0,22114583.0,16261552.0,19498188.0,22014232.0,17323630.0,17605614.0,21014328.0,18985900.0,24226105.0,23142615.0,14698984.0,22866029.0,27148350.0,17860188.0,25676160.0,27165839.0,16319470.0,16493035.0,21987799.0,0,0-14.6B,531400000,Profitable,17569041.0,Good Volume,17569041.0,132850000.0,7.561596560677387,45425000.0,160.68365437534396,1
RMD,20774285000,NYSE,147085000,229664000,232500000,224914000,210478000,195061000,179012000,201751000,203613000.0,21570804.0,39087087.0,37291081.0,11977010.0,13539636.0,15234185.0,9232041.0,13235475.0,12602544.0,14178147.0,11682816.0,10078218.0,11910842.0,9413857.0,10394354.0,10636648.0,14089827.0,12813809.0,9750330.0,13549457.0,13073587.0,11737991.0,9496971.0,11189872.0,0,14.6B-50B,897556000,Profitable,23116633.833333332,Good Volume,23116633.833333332,224389000.0,9.706819843139936,69874708.33333333,297.30764529130414,1
ROK,33513851000,NYSE,114860000,400200000,300300000,384000000,338900000,297900000,53900000,241500000,78500000.0,10000506.0,15243549.0,19653375.0,12229480.0,16335561.0,16309837.0,14397520.0,16315542.0,11555586.0,15806516.0,13883538.0,16905225.0,13719369.0,16373794.0,14982779.0,18567474.0,26438488.0,28588047.0,12266666.0,16549918.0,13656054.0,14550103.0,12402740.0,13265154.0,0,14.6B-50B,1423400000,Profitable,14962051.333333334,Good Volume,14962051.333333334,355850000.0,23.783503483056265,87300000.0,383.8929095074456,1
ROL,17640493000,NYSE,484097000,110143000,88234000,88233000,107622000,101620000,73766000,71215000,93853000.0,30880028.0,92209955.0,28503133.0,31495981.0,29543153.0,36476652.0,25784492.0,32023977.0,27441594.0,24302115.0,35047660.0,35179881.0,32426426.0,25392371.0,31103360.0,31898707.0,29648167.0,40965897.0,24520809.0,38076641.0,38064164.0,53418963.0,50300174.0,31054140.0,0,14.6B-50B,394232000,Profitable,41518150.333333336,Good Volume,41518150.333333336,98558000.0,2.3738533438680562,30611916.666666668,576.2622834789283,1
ROP,53559316000,NASDAQ,106711000,364900000,283100000,1928400000,327000000,268800000,2020500000,287800000,289500000.0,4340466.0,7498851.0,6798607.0,9690949.0,10366901.0,11381212.0,9745062.0,15463849.0,10134893.0,9526724.0,6632742.0,11672983.0,13643308.0,12180655.0,8985569.0,9319212.0,14591782.0,14630337.0,13383581.0,9964965.0,10412491.0,11281897.0,8661907.0,7584388.0,0,50B-100B,2903400000,Profitable,8346164.333333333,Good Volume,8346164.333333333,725850000.0,86.96809348709606,240416666.66666666,222.77705095320624,1
ROST,39413379000,NASDAQ,338632000,446319000,371191000,447043000,342036000,384517000,338445000,366822000,385030000.0,26885133.0,42348976.0,58242043.0,40537297.0,54757754.0,54710911.0,34325615.0,60971803.0,44549695.0,40693136.0,46623228.0,71245510.0,47873927.0,51911995.0,59728708.0,50005512.0,79734011.0,124171248.0,55100999.0,67935474.0,57857393.0,57575009.0,37451485.0,48517295.0,0,14.6B-50B,1606589000,Profitable,46247019.0,Good Volume,46247019.0,401647250.0,8.68482463702147,128391791.66666667,306.9774047730855,1
RSG,46889005000,NYSE,316326000,427400000,383900000,346786000,416900000,371900000,352000000,313105000,350300000.0,14625684.0,19903904.0,24192794.0,20668152.0,21742511.0,27019044.0,20726466.0,33687119.0,31150382.0,32674145.0,20420835.0,29674435.0,27101382.0,24577364.0,22141320.0,17594680.0,25308766.0,32743694.0,23010280.0,28443080.0,33628019.0,24727612.0,19021165.0,19033585.0,0,14.6B-50B,1574986000,Profitable,21358681.5,Good Volume,21358681.5,393746500.0,18.434962851054266,123428791.66666667,379.88709414436323,1
RTX,106616111000,NYSE,1455510000,1327000000,1426000000,1422000000,1387000000,1304000000,1084000000,686000000,1393000000.0,110597185.0,212357646.0,126852835.0,165753942.0,100519406.0,87674793.0,75707212.0,112697723.0,81308415.0,103809638.0,83644108.0,89488262.0,107046685.0,120968055.0,90898736.0,89789656.0,95275642.0,119810294.0,102357457.0,161941563.0,133340528.0,122371553.0,107095917.0,99973527.0,0,100B-500B,5562000000,Profitable,133959301.16666667,Good Volume,133959301.16666667,1390500000.0,10.380018318175585,417875000.0,255.13876398444512,1
RVTY,13139689000,NYSE,124135000,35559000,569475000,127658000,85347000,179212000,176962000,190184000,127738000.0,7404589.0,14215592.0,14783175.0,14922372.0,17897452.0,19847332.0,13359473.0,18226685.0,18381345.0,17503516.0,14595780.0,20967576.0,16089850.0,16069278.0,17733148.0,13058997.0,13925675.0,19935189.0,14262212.0,15966122.0,16548054.0,23679222.0,26068676.0,17908116.0,0,0-14.6B,818039000,Profitable,14845085.333333334,Good Volume,14845085.333333334,204509750.0,13.776259644718332,62172291.666666664,211.34316667057607,1
SBAC,21990910000,NASDAQ,108383000,203648000,101217000,103281000,100009000,69516000,188623000,48902000,47798000.0,10882409.0,14818398.0,18609573.0,23157802.0,18249438.0,18393580.0,10983112.0,20620920.0,16909638.0,14048262.0,12421267.0,16155479.0,19126793.0,11358422.0,11702392.0,9896769.0,16250287.0,14668279.0,13497877.0,16086341.0,12833759.0,18183329.0,12270793.0,10684326.0,0,14.6B-50B,508155000,Profitable,17351866.666666668,Good Volume,17351866.666666668,127038750.0,7.321330462044429,35958083.333333336,611.5706945818858,1
SBUX,107266720000,NASDAQ,1145400000,1141700000,908300000,855200000,878300000,912900000,674500000,815900000,1764400000.0,72445119.0,113133545.0,127095831.0,131344332.0,151111110.0,157237331.0,96603139.0,132246886.0,123055082.0,128337103.0,130723086.0,162110765.0,158238943.0,203544072.0,129831852.0,118100865.0,181508893.0,291689299.0,194584347.0,249626961.0,161927190.0,218172928.0,136730749.0,161032052.0,0,100B-500B,3783500000,Profitable,125394544.66666667,Good Volume,125394544.66666667,945875000.0,7.543190993790017,331300000.0,323.7751886507697,1
SCHW,97830035000,NYSE,1770220000,1294000000,1603000000,1968000000,2020000000,1793000000,1402000000,1580000000,1526000000.0,147766871.0,180881069.0,185333335.0,239397152.0,266823318.0,349902966.0,471824078.0,1028072615.0,128464237.0,204057290.0,131668283.0,145951573.0,191799358.0,145713968.0,166148013.0,133727758.0,191332752.0,169980982.0,202218451.0,179558114.0,150876979.0,197926240.0,116209137.0,103326670.0,0,50B-100B,6885000000,Profitable,228350785.16666666,Good Volume,228350785.16666666,1721250000.0,7.537745047575418,549416666.6666666,178.06164416805703,1
SEDG,6990544000,NASDAQ,56558000,119510000,138378000,20829000,24743000,15084000,33123000,40954000,53048000.0,27047878.0,34623752.0,46050571.0,22204206.0,24220592.0,24772828.0,18392208.0,26252864.0,25643120.0,18874324.0,18462652.0,26425604.0,25948142.0,19731085.0,27158157.0,18120927.0,17568883.0,18757671.0,17604743.0,30360048.0,18491290.0,20342202.0,25754011.0,14278572.0,0,0-14.6B,303460000,Profitable,29819971.166666668,Good Volume,29819971.166666668,75865000.0,2.544100380781164,18569541.666666668,376.4521561966392,1
SEE,4345650000,NYSE,145000000,99100000,61900000,94300000,134200000,113900000,149200000,180900000,107700000.0,22032533.0,35276071.0,54209074.0,30456119.0,30809739.0,29992486.0,19340346.0,24720208.0,25320975.0,19932151.0,17981296.0,29436683.0,22282808.0,22513258.0,24637874.0,15933439.0,20722103.0,18542548.0,12488459.0,23137113.0,20383288.0,18942683.0,17035736.0,19656874.0,0,0-14.6B,389500000,Profitable,33796003.666666664,Good Volume,33796003.666666664,97375000.0,2.88125782445816,39216666.666666664,110.81130471738207,1
SHW,64896688000,NYSE,257149000,793700000,477400000,386300000,685100000,577900000,370800000,304000000,502200000.0,16662476.0,25184246.0,30283651.0,31155355.0,28428333.0,30255534.0,27369220.0,33685050.0,31328138.0,34907969.0,24465104.0,35060120.0,33494685.0,30319398.0,34589561.0,35556453.0,36277828.0,40324244.0,36665115.0,36144628.0,27403275.0,39946671.0,22881766.0,23972631.0,0,50B-100B,2342500000,Profitable,26994932.5,Good Volume,26994932.5,585625000.0,21.693886435907924,170725000.0,380.12410601845073,1
SJM,11572512000,NYSE,102131000,183600000,-600700000,208500000,191100000,109800000,202100000,69700000,206000000.0,16197274.0,32968198.0,19735250.0,15433043.0,19806790.0,22008260.0,13347510.0,22694144.0,19926015.0,16960670.0,14738089.0,18663846.0,15364159.0,16457359.0,19020288.0,14496354.0,22240545.0,23336874.0,13505409.0,22079651.0,14683349.0,16171967.0,15851457.0,16853088.0,0,0-14.6B,-17500000,Not Profitable,21024802.5,Good Volume,21024802.5,-4375000.0,-0.2080875670532458,23754166.666666668,487.17819329942114,1
SLB,84489748000,NYSE,1421190000,1033000000,934000000,1064000000,907000000,959000000,510000000,601000000,550000000.0,93219930.0,167352577.0,167910521.0,239438945.0,195321391.0,224966239.0,172684871.0,241434296.0,164300821.0,198195688.0,211166298.0,283752313.0,354114977.0,246125489.0,242641297.0,247152421.0,344193494.0,273842137.0,244638666.0,469593058.0,288611463.0,338022261.0,201979106.0,250620592.0,0,50B-100B,3938000000,Profitable,181368267.16666666,Good Volume,181368267.16666666,984500000.0,5.428182202872915,273250000.0,309.2031033851784,1
SNA,13607477000,NYSE,52916000,264000000,248700000,238900000,223900000,231500000,217400000,223700000,196200000.0,3115798.0,4610294.0,4361823.0,5693840.0,5784745.0,6529336.0,6541305.0,6969808.0,6376544.0,5446348.0,6043896.0,5461926.0,6905149.0,6743039.0,5682290.0,5836538.0,6585842.0,6965861.0,9497703.0,9540658.0,7366134.0,5815470.0,7040476.0,8006478.0,0,0-14.6B,975500000,Profitable,5015972.666666667,Good Volume,5015972.666666667,243875000.0,48.6196828026309,76845833.33333333,177.075013826384,1
SNPS,74819240000,NASDAQ,152084000,336252000,272910000,271536000,153500000,222626000,294781000,313687000,201447000.0,10116758.0,15982117.0,16204312.0,17736100.0,23343500.0,25235000.0,12059917.0,19060336.0,17511027.0,12647881.0,20159635.0,17569153.0,24616232.0,24638729.0,24654064.0,16338181.0,19355133.0,23419725.0,19249119.0,23915428.0,18368875.0,18682957.0,19417254.0,12161030.0,0,50B-100B,1034198000,Profitable,18102964.5,Good Volume,18102964.5,258549500.0,14.282163564978543,86114125.0,868.8381842119397,1
SO,73612124000,NYSE,1090550000,838000000,862000000,-238000000,1472000000,1107000000,1032000000,16000000,1101000000.0,63888450.0,82795167.0,71455081.0,80105448.0,92368131.0,91998399.0,68914251.0,120865612.0,78204828.0,74655529.0,105221907.0,94322359.0,96023063.0,82450184.0,82909698.0,87324129.0,105981752.0,112439366.0,115552813.0,126455479.0,132940722.0,111604821.0,106252436.0,86316942.0,0,50B-100B,2934000000,Profitable,80435112.66666667,Good Volume,80435112.66666667,733500000.0,9.119151769448216,257916666.66666666,285.41049693053316,1
SPG,40559620000,NYSE,327191000,487177000,452661000,772748000,539872000,497577000,427464000,573730000,680770000.0,18268729.0,35034254.0,29531815.0,26862136.0,35143108.0,31094816.0,22964430.0,44619901.0,27684709.0,32162580.0,34499287.0,37794572.0,42526059.0,47418173.0,37716176.0,33023695.0,52011063.0,50701697.0,36907864.0,51540947.0,43987410.0,41583853.0,49997645.0,47844625.0,0,14.6B-50B,2252458000,Profitable,29322476.333333332,Good Volume,29322476.333333332,563114500.0,19.204193179273208,184666625.0,219.6369809650228,1
SPGI,116951228000,NYSE,318200000,511000000,795000000,433000000,608000000,972000000,1235000000,675000000,797000000.0,11453765.0,22935055.0,23474658.0,27951190.0,24791877.0,23721622.0,21274287.0,34878142.0,24825358.0,28679690.0,34688530.0,39141789.0,38397534.0,40420648.0,36497744.0,35759198.0,58708855.0,68282875.0,35548153.0,70650586.0,45115852.0,32298683.0,25648808.0,29160641.0,0,100B-500B,2347000000,Profitable,22388027.833333332,Good Volume,22388027.833333332,586750000.0,26.20820397258901,251083333.33333334,465.78650381679387,1
SRE,44624163000,NYSE,629307000,615000000,980000000,449000000,496000000,571000000,623000000,615000000,-637000000.0,39784805.0,49656600.0,34906795.0,20170275.0,22828970.0,29987329.0,21821945.0,36350347.0,24531209.0,23443090.0,23441306.0,25900420.0,30451208.0,29096560.0,24985705.0,29878851.0,36171693.0,32352015.0,30717560.0,47945617.0,28007837.0,38160090.0,33071407.0,35208878.0,0,14.6B-50B,2540000000,Profitable,32889129.0,Good Volume,32889129.0,635000000.0,19.30729147615919,154666666.66666666,288.5182952586207,1
STE,22130985000,NYSE,98781000,123554000,187225000,123828000,-315285000,111262000,52261000,143623000,69811000.0,4795197.0,7141002.0,7537530.0,8076369.0,9562671.0,10883134.0,6701477.0,12137319.0,13197971.0,8389510.0,11569582.0,13146796.0,11489102.0,17366905.0,11140944.0,8401066.0,11643595.0,10393863.0,8391881.0,11319146.0,10080529.0,9464743.0,8713971.0,10317857.0,0,14.6B-50B,119322000,Profitable,7999317.166666667,Good Volume,7999317.166666667,29830500.0,3.729130796851556,20678291.666666668,1070.2520960991699,1
STLD,17346241000,NASDAQ,165644000,812107000,637310000,634864000,914325000,1209554000,1103931000,1090505000,990763000.0,14144712.0,29150852.0,27898704.0,24357684.0,36566214.0,35223179.0,33853407.0,51496387.0,29827333.0,35635439.0,79384671.0,30664911.0,38958605.0,38466875.0,35625069.0,36105061.0,46527402.0,50120004.0,41672346.0,61593923.0,41296288.0,52380837.0,37328440.0,35890344.0,0,14.6B-50B,2998606000,Profitable,27890224.166666668,Good Volume,27890224.166666668,749651500.0,26.87864735400567,308056625.0,56.30861209363701,1
STT,20902783000,NYSE,318640000,763000000,549000000,733000000,690000000,747000000,604000000,697000000,714000000.0,31549967.0,41986896.0,48668715.0,68091904.0,52776553.0,52318830.0,63227852.0,71783108.0,50932175.0,65388395.0,57609384.0,55644632.0,53274102.0,44724596.0,29086702.0,52181845.0,63914041.0,58356765.0,58824660.0,48831744.0,39941061.0,62615647.0,49305352.0,35676396.0,0,14.6B-50B,2735000000,Profitable,49232144.166666664,Good Volume,49232144.166666664,683750000.0,13.888283997651738,229041666.66666666,91.2619232308532,1
STX,14331119000,NASDAQ,207848000,-92000000,-433000000,-33000000,29000000,276000000,346000000,501000000,526000000.0,33478811.0,71394972.0,48431514.0,47084004.0,46628361.0,46815613.0,50278945.0,55716919.0,39485730.0,63916838.0,49512665.0,47748734.0,74127377.0,49591128.0,39165472.0,47017651.0,38404125.0,41118399.0,37981223.0,46646064.0,34903713.0,54218315.0,41191885.0,56461582.0,0,0-14.6B,-529000000,Not Profitable,48972212.5,Good Volume,48972212.5,-132250000.0,-2.700511029596631,46666666.666666664,307.09540714285714,1
STZ,43127636000,NYSE,183663000,690000000,135900000,223000000,467700000,-1151200000,389500000,395400000,470800000.0,19226408.0,15377063.0,18715424.0,22672625.0,23323371.0,27167521.0,21576798.0,24352601.0,20851583.0,42793189.0,22542735.0,20605507.0,22867945.0,20200064.0,22254611.0,18204653.0,22502311.0,25365409.0,19758094.0,17176579.0,21419900.0,23729813.0,21024556.0,22777366.0,0,14.6B-50B,1516600000,Profitable,21080402.0,Good Volume,21080402.0,379150000.0,17.98589988938541,67545833.33333333,638.4943951637778,1
SWK,12612361000,NYSE,153230000,177000000,-187800000,-45000000,844600000,87600000,175300000,328100000,414200000.0,20629296.0,26413369.0,29374130.0,32708087.0,36097246.0,36048352.0,27206615.0,42878352.0,37386534.0,38637900.0,35897287.0,37415393.0,49285814.0,34198137.0,43837984.0,37467242.0,42573788.0,39657362.0,46225310.0,61497774.0,37302004.0,23576083.0,32812921.0,27042038.0,0,0-14.6B,788800000,Profitable,30211746.666666668,Good Volume,30211746.666666668,197200000.0,6.527262464357131,74750000.0,168.72723745819397,1
SWKS,15276223000,NASDAQ,159393000,195800000,232800000,309400000,302200000,267300000,305800000,399900000,326300000.0,17352112.0,34098714.0,35871259.0,30985119.0,33030001.0,52533641.0,30972290.0,37287565.0,43122099.0,35362919.0,48627629.0,43226626.0,45288273.0,41203066.0,41597902.0,33992499.0,45372451.0,56070755.0,38064632.0,44348578.0,41968977.0,38331246.0,42309401.0,45064052.0,0,14.6B-50B,1040200000,Profitable,33978474.333333336,Good Volume,33978474.333333336,260050000.0,7.6533748233918635,97479166.66666667,156.712695875187,1
SYF,12399127000,NYSE,418183000,569000000,601000000,577000000,703000000,804000000,932000000,813000000,1141000000.0,50904436.0,74501505.0,69509287.0,87216577.0,111982999.0,159488138.0,101119764.0,142130474.0,90103122.0,129972451.0,108334340.0,94302106.0,139948847.0,99147120.0,88873596.0,127875250.0,149648345.0,150660390.0,127691202.0,189161191.0,122054897.0,127601799.0,118064501.0,95857579.0,0,0-14.6B,2450000000,Profitable,92267157.0,Good Volume,92267157.0,612500000.0,6.638331773894366,255833333.33333334,48.465642996742666,1
SYK,100295565000,NYSE,379778000,738000000,592000000,563000000,816000000,656000000,323000000,662000000,438000000.0,21630404.0,27783429.0,27630307.0,25599597.0,27107410.0,30363173.0,22612275.0,29045502.0,27033513.0,27220927.0,26818542.0,33215605.0,30599742.0,31047152.0,25610340.0,36688043.0,27672355.0,28999654.0,33280334.0,33201989.0,27765731.0,31874078.0,28831351.0,27251715.0,0,100B-500B,2709000000,Profitable,26685720.0,Good Volume,26685720.0,677250000.0,25.378741888920366,199500000.0,502.7346616541353,1
SYY,32517237000,NYSE,504926000,733736000,429604000,141216000,465568000,509989000,303325000,167441000,378013000.0,34237496.0,49562955.0,55921163.0,48428364.0,50464858.0,61219365.0,41151330.0,51499127.0,44018900.0,52026544.0,44413104.0,53338831.0,58473877.0,43935580.0,48129506.0,47900213.0,43552721.0,56683129.0,47201990.0,59778653.0,51990325.0,52387323.0,62045213.0,51495742.0,0,14.6B-50B,1770124000,Profitable,49972366.833333336,Good Volume,49972366.833333336,442531000.0,8.855514117950806,130370500.0,249.42174034770136,1
T,103017095000,NYSE,7149000000,4489000000,4228000000,-23517000000,6026000000,4157000000,4810000000,5043000000,5918000000.0,469606577.0,700377502.0,814176483.0,1286036329.0,804615850.0,858593329.0,777459519.0,660095203.0,563089835.0,777779572.0,824026734.0,803121901.0,1188438554.0,958047375.0,769611142.0,743929199.0,839006489.0,1005004129.0,1264625068.0,911160743.0,981711557.0,1379972110.0,1385300124.0,964582961.0,0,100B-500B,-8774000000,Not Profitable,822234345.0,Good Volume,822234345.0,-2193500000.0,-2.6677309374616307,464750000.0,221.66131253362022,1
TAP,12823093000,NYSE,200960000,342400000,72500000,-590500000,216400000,47300000,151500000,80000000,453000000.0,23360902.0,27410114.0,40348333.0,41850917.0,47529383.0,59825060.0,36081856.0,39878361.0,32401012.0,32156885.0,23196256.0,26738793.0,22234540.0,26459442.0,34794375.0,31384170.0,29806066.0,36935403.0,26617818.0,37278430.0,33067259.0,35572912.0,36612697.0,30444970.0,0,0-14.6B,40800000,Profitable,40054118.166666664,Good Volume,40054118.166666664,10200000.0,0.25465546283049906,32191666.666666668,398.3357908361377,1
TDG,47673315000,NYSE,55183000,351000000,304000000,228000000,266000000,238000000,199000000,163000000,209000000.0,3373732.0,4345660.0,5643529.0,4301809.0,5160579.0,6906957.0,3939630.0,6701770.0,7943582.0,6619024.0,5709521.0,6031324.0,5309820.0,5410808.0,6054621.0,5067686.0,7102667.0,9369473.0,5193128.0,8849980.0,5842337.0,5690932.0,5751918.0,8630175.0,0,14.6B-50B,1149000000,Profitable,4955377.666666667,Good Volume,4955377.666666667,287250000.0,57.96732748186768,81583333.33333333,584.3511542390195,1
TDY,19267633000,NYSE,47074600,185300000,178700000,226400000,178300000,171300000,212600000,161800000,134100000.0,2865337.0,6130993.0,6342708.0,5785862.0,5674119.0,6368707.0,3787793.0,4127082.0,3140925.0,4084763.0,3727406.0,5790834.0,6607870.0,5074217.0,4549563.0,5083009.0,6113643.0,8373917.0,5687670.0,6645248.0,3874171.0,4875896.0,4432329.0,4547430.0,0,14.6B-50B,768700000,Profitable,5527954.333333333,Good Volume,5527954.333333333,192175000.0,34.764216274579695,60354166.666666664,319.2427973765965,1
TECH,10852099000,NASDAQ,158240000,75484000,70218000,50005000,89555000,61524000,60739000,80173000,69615000.0,10396984.0,16916333.0,18069193.0,16346128.0,20909380.0,22466407.0,25385443.0,19465587.0,20858568.0,20618915.0,16142424.0,9291828.0,6796916.0,5517295.0,4507858.0,3889232.0,5500287.0,5960347.0,4696397.0,4269197.0,6106873.0,6346915.0,3707310.0,4143188.0,0,0-14.6B,285262000,Profitable,17517404.166666668,Good Volume,17517404.166666668,71315500.0,4.071122600214025,23221375.0,467.3323177460422,1
TEL,39016342000,NYSE,313939000,528000000,433000000,397000000,708000000,594000000,560000000,566000000,794000000.0,17395531.0,26863585.0,35847829.0,27515546.0,31112021.0,30397852.0,27543950.0,39307537.0,35151693.0,39119245.0,30488954.0,41783469.0,29467726.0,27953868.0,27123834.0,30874089.0,32803897.0,34147531.0,31355742.0,54219864.0,28389842.0,37644371.0,25694790.0,34033186.0,0,14.6B-50B,2066000000,Profitable,28188727.333333332,Good Volume,28188727.333333332,516500000.0,18.3229272429492,190833333.33333334,204.45244716157205,1
TER,14939358000,NASDAQ,154014000,120050000,83531000,172301000,183485000,197787000,161928000,224040000,256718000.0,16531884.0,31080867.0,31837355.0,36533153.0,37022553.0,39452629.0,28491734.0,37423433.0,30482788.0,33663840.0,31817201.0,33080284.0,42358122.0,38078898.0,37033229.0,35116342.0,40399722.0,34886747.0,35791413.0,40558040.0,34318805.0,54748206.0,32508465.0,27529794.0,0,14.6B-50B,559367000,Profitable,32076406.833333332,Good Volume,32076406.833333332,139841750.0,4.35964510384868,58326666.666666664,256.1325522916905,1
TFC,37841551000,NYSE,1331980000,1309000000,1513000000,1681000000,1633000000,1531000000,1415000000,1602000000,1704000000.0,136978290.0,203122621.0,232996412.0,208988267.0,241402494.0,340378933.0,258145970.0,507576196.0,101483143.0,145713538.0,181429392.0,131950193.0,159101859.0,131958520.0,94838707.0,110475960.0,145249512.0,181818177.0,157745964.0,162537592.0,113345373.0,140879518.0,104318100.0,89279140.0,0,14.6B-50B,6136000000,Profitable,227311169.5,Good Volume,227311169.5,1534000000.0,6.748458526583754,516166666.6666667,73.3126593477559,1
TFX,8983499000,NYSE,46992200,111335000,76748000,78589000,101895000,105514000,77141000,128079000,199181000.0,3412712.0,6296179.0,6468701.0,5082790.0,6924901.0,6445766.0,4724066.0,8686117.0,6248009.0,6507600.0,8839600.0,7830562.0,9540000.0,8223536.0,8411427.0,10281551.0,6964362.0,8766394.0,7021968.0,7472775.0,5734729.0,7544600.0,8310429.0,9152129.0,0,0-14.6B,368567000,Profitable,5771841.5,Good Volume,5771841.5,92141750.0,15.964012525291972,36603416.666666664,245.42788127702107,1
TGT,51418182000,NYSE,461605000,835000000,950000000,876000000,712000000,183000000,1009000000,1544000000,1488000000.0,66262925.0,81700437.0,134192583.0,83514533.0,155888599.0,115165830.0,51078663.0,74552907.0,62801037.0,66228328.0,83372746.0,142598604.0,66998689.0,76355011.0,98292020.0,66666282.0,142810539.0,180691805.0,73856720.0,95874598.0,78115176.0,85040669.0,87400863.0,82454756.0,0,50B-100B,3373000000,Profitable,106120817.83333333,Good Volume,106120817.83333333,843250000.0,7.946131750740513,316541666.6666667,162.43732631301827,1
TJX,102601097000,NYSE,1144080000,989000000,891000000,1038381000,1062806000,810000000,587000000,940389000,1023000000.0,54769815.0,101016155.0,124881773.0,78328076.0,103942343.0,115191510.0,77036792.0,112619984.0,112693040.0,107034890.0,103760151.0,132965617.0,104675042.0,102063436.0,126515652.0,115225313.0,122385541.0,198119794.0,131726570.0,194353552.0,131426092.0,133350164.0,135124093.0,163227703.0,0,100B-500B,3981187000,Profitable,96354945.33333333,Good Volume,96354945.33333333,995296750.0,10.32948279464888,305899000.0,335.40840931157015,1
TMO,188552020000,NYSE,385950000,1361000000,5338000000,-26000000,1664000000,-26000000,1658000000,1902000000,1828000000.0,18722368.0,31690582.0,24805860.0,35158964.0,36751580.0,35106383.0,26484535.0,27145720.0,23800807.0,37400225.0,26882264.0,32915278.0,37462509.0,26104271.0,22123101.0,28123659.0,24300800.0,32453235.0,31928543.0,32722625.0,31216571.0,39315856.0,27350472.0,28353395.0,0,100B-500B,8337000000,Profitable,30372622.833333332,Good Volume,30372622.833333332,2084250000.0,68.62265440285184,570791666.6666666,330.3342200160596,1
TMUS,168516141000,NASDAQ,1176460000,2221000000,1940000000,1477000000,508000000,-108000000,713000000,422000000,691000000.0,50279566.0,110158531.0,87225769.0,98188597.0,172997089.0,136086238.0,99737001.0,125814439.0,96988247.0,108150459.0,105986408.0,109690008.0,121197790.0,107177062.0,76756177.0,91286552.0,95609644.0,97577263.0,103872614.0,116613607.0,109597639.0,127776510.0,104139929.0,106683850.0,0,100B-500B,6146000000,Profitable,109155965.0,Good Volume,109155965.0,1536500000.0,14.076189056640194,327666666.6666667,514.2913763987792,1
TPR,6491225000,NYSE,229129000,224100000,186700000,329900000,195300000,188800000,122700000,317900000,226900000.0,45803834.0,72115461.0,123228143.0,46092277.0,54142902.0,88033348.0,53841512.0,70192571.0,72133987.0,66697278.0,69914750.0,81105652.0,69725469.0,84100469.0,76788749.0,61822603.0,81458395.0,112539458.0,72033137.0,115434798.0,71106774.0,59995339.0,73973566.0,87814856.0,0,0-14.6B,936000000,Profitable,71569327.5,Good Volume,71569327.5,234000000.0,3.2695570599011146,74679166.66666667,86.92149751715672,1
TRGP,19670997000,NYSE,223712000,329300000,497000000,318000000,193100000,596400000,88000000,-313600000,182200000.0,22702421.0,30423479.0,37129143.0,25698046.0,36436160.0,36888330.0,26219921.0,42288474.0,31915245.0,26375053.0,30150083.0,34181221.0,88467069.0,38537852.0,29688000.0,32102613.0,52328910.0,58791364.0,29428299.0,43335678.0,30255239.0,31897755.0,29570887.0,28389853.0,0,14.6B-50B,1337400000,Profitable,31546263.166666668,Good Volume,31546263.166666668,334350000.0,10.598719671916344,78766666.66666667,249.73758358019464,1
TRMB,12589925000,NASDAQ,248322000,44600000,128800000,85600000,85800000,168000000,110300000,115300000,124000000.0,17862501.0,26103044.0,34922209.0,16218742.0,24024539.0,25675094.0,20532697.0,31599568.0,26342133.0,21661837.0,28458634.0,29572781.0,26242211.0,23115304.0,20086452.0,18196283.0,25308681.0,28648000.0,17797739.0,30279629.0,35994406.0,31758279.0,24643277.0,24463218.0,0,0-14.6B,344800000,Profitable,24134354.833333332,Good Volume,24134354.833333332,86200000.0,3.5716720250149083,35933333.333333336,350.3689703153989,1
TROW,22880334000,NASDAQ,224295000,476400000,421500000,266000000,384400000,339600000,567900000,740600000,777200000.0,19217642.0,24980368.0,29724700.0,29971125.0,29700125.0,29461748.0,20824810.0,48612910.0,30887116.0,33157978.0,38843829.0,44040923.0,38405603.0,41266882.0,28393886.0,31001070.0,37962783.0,38960320.0,32824228.0,38256093.0,39935058.0,37619510.0,23273879.0,18509699.0,0,14.6B-50B,1548300000,Profitable,27175951.333333332,Good Volume,27175951.333333332,387075000.0,14.243291623989023,165566666.66666666,138.1940849607409,1
