Ticker,Market Cap,Exchange,Outstanding Shares,Q1_NetIncome,Q2_NetIncome,Q3_NetIncome,Q4_NetIncome,Q5_NetIncome,Q6_NetIncome,Q7_NetIncome,Q8_NetIncome,OldestDataDate,Month1_Volume,Month2_Volume,Month3_Volume,Month4_Volume,Month5_Volume,Month6_Volume,Month7_Volume,Month8_Volume,Month9_Volume,Month10_Volume,Month11_Volume,Month12_Volume,Month13_Volume,Month14_Volume,Month15_Volume,Month16_Volume,Month17_Volume,Month18_Volume,Month19_Volume,Month20_Volume,Month21_Volume,Month22_Volume,Month23_Volume,Month24_Volume
FOX,14783288000,NASDAQ,235581000,375000000,-54000000,313000000,605000000,306000000,283000000,-85000000,701000000.0,2019-04-30,10404638.0,23383148.0,23657406.0,16584071.0,23967207.0,33404061.0,20643003.0,27249785.0,24025356.0,23494332.0,25808984.0,25251307.0,31008816.0,27036911.0,22959886.0,16858821.0,24520136.0,29326329.0,17585302.0,21750018.0,22628437.0,22242437.0,37948662.0,21573722.0
FOXA,14787979000,NASDAQ,250207000,375000000,-54000000,313000000,605000000,306000000,283000000,-85000000,701000000.0,,33605196.0,81068343.0,95044559.0,77212201.0,91329160.0,92614963.0,65461209.0,72530335.0,59040887.0,47852308.0,49518753.0,60640029.0,74355843.0,56390702.0,49104235.0,39551902.0,51845245.0,62103161.0,51121413.0,89590402.0,68201520.0,73551407.0,84655390.0,62821349.0
FRT,7361563000,NYSE,81523000,60499000,55335000,115693000,156138000,61676000,51984000,114936000,52122000.0,,6551016.0,9526580.0,12448845.0,14241558.0,11654888.0,10524215.0,8796585.0,13426960.0,10350638.0,11851227.0,10969375.0,10909705.0,14882079.0,16523896.0,11746372.0,11716160.0,11967461.0,10911873.0,9036977.0,10427485.0,9865143.0,12819915.0,9692846.0,9053168.0
FSLR,16162462000,NASDAQ,106831000,170579000,42561000,-7548000,-49168000,55805000,-43255000,131370000,45203000.0,2006-12-29,29869047.0,36502936.0,43004210.0,43384571.0,34813001.0,71845723.0,45650106.0,75007077.0,31657401.0,46604871.0,67013407.0,59085341.0,69929048.0,67106713.0,67921586.0,47643680.0,32118295.0,26940891.0,27408673.0,53668964.0,29403982.0,28382754.0,26946176.0,36239720.0
FTNT,46444831000,NASDAQ,785337000,266300000,247700000,313800000,231600000,173500000,138400000,199000000,163100000.0,2009-12-31,82426468.0,93444058.0,185319696.0,95093126.0,122893659.0,118563420.0,72294858.0,98944123.0,118196211.0,105936435.0,93354507.0,134081543.0,106854871.0,110319551.0,139605151.0,87876790.0,44927784.0,39200126.0,18648182.0,33620807.0,26678946.0,35179260.0,36655315.0,19874454.0
FTV,26282113000,NYSE,352024000,209000000,173600000,227200000,189900000,173000000,165100000,165000000,152300000.0,,20249672.0,31038494.0,44763026.0,34625969.0,38323513.0,54457675.0,43055577.0,46866658.0,39576128.0,32665516.0,28928781.0,41021999.0,45339393.0,35881298.0,36796409.0,36033884.0,49602310.0,65685959.0,54223863.0,85467658.0,69573350.0,54964379.0,35557100.0,35913629.0
GD,66313953000,NYSE,273043000,744000000,730000000,992000000,902000000,766000000,730000000,952000000,860000000.0,1999-12-31,18818988.0,19316173.0,21487863.0,26989173.0,20733097.0,28667063.0,23418160.0,29773640.0,19491409.0,26091132.0,17727360.0,21080394.0,23420847.0,23490685.0,21449137.0,19257225.0,28056971.0,35848763.0,24761839.0,44560976.0,28146874.0,24890525.0,22669461.0,18933467.0
GE,118785794000,NYSE,1088380000,35000000,7506000000,2222000000,-165000000,-882000000,-1136000000,-3843000000,1257000000.0,1999-12-31,54873764.0,82324217.0,87845837.0,101086538.0,113837096.0,116241897.0,123636288.0,203723145.0,108606746.0,190635271.0,120803290.0,116012023.0,127840495.0,140146817.0,126771323.0,141243258.0,148748090.0,139716585.0,145401978.0,144188442.0,133238527.0,143888066.0,126315254.0,166581260.0
GEHC,30528729000,NASDAQ,454838000,418000000,383000000,554000000,488000000,485000000,389000000,564000000,,,26511224.0,68117917.0,60775189.0,60752652.0,105647772.0,43224670.0,37404992.0,45393714.0,43609663.0,,,,,,,,,,,,,,,
GEN,10947196000,NASDAQ,639439000,189000000,915000000,165000000,69000000,200000000,120000000,202000000,333000000.0,,38203888.0,69125426.0,86940404.0,61653647.0,81114395.0,124696422.0,65227698.0,132529323.0,73156219.0,55306234.0,65127731.0,134623334.0,99265906.0,142928050.0,116765335.0,108849064.0,154354534.0,151258919.0,68006333.0,167639423.0,125542219.0,71827113.0,74970223.0,105505535.0
GILD,98683986000,NASDAQ,1246010000,1045000000,1010000000,1640000000,1789000000,1144000000,19000000,382000000,2592000000.0,1999-12-31,71679512.0,103713764.0,120546465.0,118610066.0,126515679.0,113405199.0,100907161.0,132321927.0,129061462.0,126113577.0,158185772.0,173749217.0,179369455.0,176966277.0,141400240.0,116401079.0,163050290.0,178172792.0,161860204.0,265745374.0,252356347.0,181263818.0,152790582.0,154118739.0
GIS,36765897000,NYSE,581279000,673500000,614900000,553100000,605900000,820000000,822800000,660300000,597200000.0,1999-12-31,67574582.0,98475195.0,82913998.0,67497707.0,89365477.0,65868641.0,50462722.0,78026095.0,72091496.0,70741884.0,77604533.0,88398222.0,71510573.0,96088761.0,73798126.0,74211701.0,83500578.0,78279232.0,71072171.0,95777590.0,66511154.0,80037370.0,78710482.0,52715490.0
GL,10744968000,NYSE,94820000,215260000,223610000,211560000,186779000,223973000,237484000,177953000,188871000.0,,6939954.0,10403445.0,9510298.0,8994820.0,11098074.0,11100574.0,12091947.0,13302567.0,9612844.0,10184494.0,12432721.0,13102390.0,12768895.0,13319837.0,8881351.0,10635093.0,11701461.0,10095429.0,10914342.0,15638004.0,11777013.0,10488452.0,11769288.0,11487822.0
GLW,24224688000,NYSE,852982000,281000000,176000000,-36000000,208000000,563000000,581000000,487000000,371000000.0,1999-12-31,45765873.0,63015539.0,71130216.0,91187633.0,114873653.0,97958697.0,94107901.0,94786550.0,75561677.0,100885567.0,73437536.0,84545671.0,123157051.0,108194821.0,88104262.0,90689621.0,107897581.0,111791522.0,107777825.0,113416510.0,83656340.0,122933550.0,85158073.0,84463779.0
GM,41359856000,NYSE,1375910000,2566000000,2395000000,1999000000,3305000000,1692000000,2939000000,1741000000,2420000000.0,2010-12-31,193806380.0,233855241.0,279995614.0,279523067.0,291852692.0,302752335.0,271539178.0,336059110.0,297975796.0,327651541.0,254856353.0,285044748.0,317696098.0,332686323.0,317584002.0,292487788.0,323818190.0,397146805.0,361094500.0,400938692.0,383817976.0,469659225.0,380175189.0,399118101.0
GNRC,6240443000,NYSE,62243000,45198000,12430000,71015000,58270000,156359000,113858000,142895000,131570000.0,2010-03-31,12755391.0,23081013.0,46356362.0,24274265.0,28704952.0,24643451.0,19353748.0,25422002.0,31017649.0,27618014.0,42507152.0,45481327.0,57193420.0,35360998.0,20773206.0,15939716.0,24153926.0,26482992.0,19238196.0,13873686.0,18243122.0,20609921.0,19239117.0,16070961.0
GOOG,1754545258000,NASDAQ,5801000000,18368000000,15051000000,13624000000,13910000000,16002000000,16436000000,20642000000,18936000000.0,,245432221.0,389661374.0,463648503.0,525559527.0,521483047.0,620306000.0,461168243.0,725590594.0,754465909.0,526177891.0,498585560.0,603456198.0,584705310.0,532842467.0,430922710.0,339525726.0,31358279.0,35869499.0,28022017.0,31811236.0,36609705.0,30699124.0,23950206.0,22120136.0
GOOGL,1761944142000,NASDAQ,5933000000,18368000000,15051000000,13624000000,13910000000,16002000000,16436000000,20642000000,18936000000.0,,316002718.0,477625238.0,593521002.0,707114432.0,656884438.0,820529683.0,603728992.0,860049034.0,952709694.0,672897542.0,602717061.0,716537649.0,681653109.0,612908183.0,515791070.0,428144985.0,38543689.0,42514648.0,37720682.0,36383218.0,46381207.0,38092594.0,30992881.0,30278875.0
GPC,21022165000,NYSE,140438000,344494000,303957000,251976000,312358000,372529000,245838000,255999000,228585000.0,1999-12-31,13005559.0,15914666.0,18020780.0,19649783.0,18666814.0,20457099.0,16390156.0,35629852.0,20132760.0,19551375.0,17166737.0,18390398.0,20144477.0,21720692.0,18402731.0,17055983.0,16427871.0,17167030.0,15084678.0,18927030.0,13389351.0,12633874.0,13915717.0,11982357.0
GPN,29953909000,NYSE,259994000,274148000,-11041000,249306000,290454000,-672999000,244733000,208453000,296736000.0,2001-02-28,18063131.0,26426221.0,49884251.0,40690010.0,55848290.0,53282571.0,32794490.0,49556103.0,34020370.0,29255235.0,48708008.0,60091627.0,42287610.0,53830243.0,42376109.0,30336788.0,35415641.0,41249400.0,34624012.0,42554182.0,45269434.0,53305080.0,56907189.0,81159646.0
GRMN,20630868000,NYSE,191452000,287939000,202327000,293272000,210848000,257873000,211592000,286136000,259039000.0,,7809000.0,14262873.0,15684264.0,17034706.0,14975966.0,17349139.0,13646334.0,19518105.0,18763269.0,22694394.0,18036352.0,17158816.0,24496117.0,23459784.0,18914559.0,26375652.0,17676564.0,18264888.0,18428442.0,34728850.0,25269112.0,22692965.0,19336484.0,18982865.0
GS,103645274000,NYSE,329671000,1216000000,3234000000,1326000000,3069000000,2927000000,3939000000,3935000000,5378000000.0,,26806205.0,34255227.0,39258345.0,53395877.0,54501363.0,39783863.0,41785952.0,71667289.0,43627605.0,72603405.0,42482471.0,54130177.0,50064639.0,40867278.0,41440506.0,53587546.0,55861357.0,50820062.0,60210639.0,67748425.0,55105997.0,85701388.0,54077756.0,50659904.0
GWW,36589658000,NYSE,50001000,470000000,488000000,384000000,426000000,371000000,366000000,283000000,297000000.0,1999-12-31,3590499.0,4358545.0,5225058.0,6257893.0,6055561.0,5584463.0,5648161.0,6412656.0,6324425.0,5502054.0,6108648.0,6108822.0,6651294.0,8677046.0,5876976.0,6862031.0,6070938.0,6644806.0,6238567.0,6639944.0,6418455.0,5571575.0,5001249.0,4553446.0
HAL,38280307000,NYSE,898546000,610000000,651000000,656000000,544000000,109000000,263000000,824000000,236000000.0,1999-12-31,89618941.0,133365659.0,147932609.0,193879860.0,185938720.0,224482245.0,182618543.0,227099612.0,166691802.0,188007830.0,186537029.0,194360662.0,276590802.0,199637365.0,217699989.0,212244487.0,260272518.0,230909036.0,232683894.0,358036562.0,244273893.0,275812879.0,174868574.0,193382441.0
HAS,7883263000,NASDAQ,138741000,-235000000,-22100000,-128900000,129200000,142000000,61200000,82200000,253200000.0,,21560207.0,32240676.0,39958669.0,31929311.0,28746973.0,35294292.0,36561755.0,49252140.0,36253249.0,41522846.0,38004993.0,34960566.0,37834332.0,20362577.0,18152599.0,28548729.0,17693625.0,24915596.0,26515658.0,30979095.0,27119276.0,23000480.0,15703030.0,14008050.0
HBAN,14739418000,NASDAQ,1447880000,559000000,602000000,645000000,594000000,539000000,460000000,401000000,377000000.0,1999-12-31,195094984.0,278367821.0,235727205.0,267195295.0,302896433.0,367820725.0,292772682.0,730650994.0,214981171.0,301688358.0,337749960.0,297235070.0,464562593.0,419706816.0,227549473.0,253158021.0,271420294.0,268115084.0,288907813.0,265837813.0,218769778.0,316286744.0,218280967.0,190605679.0
HCA,65119367000,NYSE,271988000,1193000000,1363000000,2081000000,1134000000,1155000000,1273000000,1814000000,2269000000.0,2011-04-29,16087487.0,26275976.0,23191763.0,30716826.0,26644466.0,25125685.0,29228579.0,26848984.0,21723176.0,30162000.0,20716815.0,27683197.0,37108982.0,31253170.0,24885899.0,35878508.0,50793473.0,40624125.0,46414148.0,36513920.0,25717344.0,35046838.0,30859246.0,26189034.0
HD,297350791000,NYSE,1000070000,4659000000,3873000000,3362000000,4339000000,5173000000,4231000000,3352000000,4129000000.0,,34169876.0,55810667.0,69785687.0,58388191.0,92369913.0,116522469.0,62435268.0,104357169.0,74571071.0,63001767.0,77732606.0,108648041.0,65952438.0,84349160.0,76503611.0,54068981.0,95093227.0,105291435.0,86568095.0,115319554.0,102999463.0,100905939.0,84855365.0,75939082.0
HES,49562714000,NYSE,307061000,119000000,346000000,497000000,515000000,667000000,417000000,265000000,115000000.0,,22929901.0,37322515.0,31416294.0,38899089.0,35224522.0,34309131.0,29204324.0,44898654.0,34689043.0,34093947.0,30849175.0,43803358.0,46195125.0,45541818.0,32022006.0,39806651.0,62388141.0,49525978.0,40886140.0,71020582.0,57156467.0,67627525.0,41567502.0,37235002.0
HIG,22135034000,NYSE,305817000,547000000,535000000,589000000,339000000,444000000,443000000,729000000,482000000.0,1999-12-31,23948023.0,24569596.0,26532710.0,29782992.0,33473669.0,38887062.0,32268925.0,73606000.0,35976915.0,31275045.0,30800564.0,35906506.0,39824385.0,36535218.0,41057428.0,37936718.0,37102304.0,47265684.0,38619498.0,55319474.0,41774154.0,35536240.0,33975740.0,34745191.0
HII,8976589000,NYSE,39867600,130000000,129000000,123000000,138000000,178000000,140000000,120000000,147000000.0,2011-04-29,3639495.0,5148482.0,5476599.0,4883290.0,6662186.0,8838872.0,5337262.0,9238356.0,9853245.0,7242091.0,7112899.0,10444298.0,7384738.0,8713037.0,7354722.0,5370001.0,8121645.0,7653877.0,7938305.0,12710736.0,9106572.0,6466566.0,6081287.0,5915016.0
HLT,40026022000,NYSE,261514000,411000000,206000000,328000000,347000000,368000000,212000000,147000000,241000000.0,,21276814.0,36619729.0,32684830.0,40714887.0,37290215.0,34565573.0,32591407.0,41762480.0,31002544.0,31163785.0,33593478.0,39176404.0,40960804.0,44591263.0,31985251.0,45591967.0,48577173.0,61652799.0,39885507.0,56800837.0,59022641.0,53028264.0,41033837.0,44982473.0
HOLX,16954885000,NASDAQ,244942000,-40500000,218500000,187400000,118700000,228400000,455700000,499200000,328800000.0,1999-12-31,21747598.0,33260055.0,44793477.0,33289248.0,31070265.0,34845576.0,22504444.0,30432121.0,29635088.0,39333117.0,29330194.0,34730423.0,36300894.0,33910710.0,31773036.0,32648559.0,36111142.0,50114103.0,42920535.0,33731085.0,32747890.0,36769581.0,31186975.0,36501422.0
HON,123649458000,NASDAQ,663961000,1487000000,1394000000,1019000000,1552000000,1261000000,1134000000,1428000000,1257000000.0,1999-12-31,32505019.0,58333555.0,57011773.0,60740136.0,49943162.0,49961369.0,49133726.0,72915482.0,64432959.0,60453622.0,56547533.0,66415850.0,66548578.0,67531857.0,49525862.0,48146232.0,62757648.0,78766148.0,59236313.0,84709470.0,78244754.0,68940477.0,73937029.0,50250125.0
HPE,21949735000,NYSE,1282860000,464000000,418000000,501000000,-304000000,409000000,250000000,513000000,2553000000.0,,107281561.0,212161694.0,271888897.0,197561153.0,312164838.0,294593228.0,191061219.0,333868468.0,238511183.0,287730909.0,272145687.0,298111718.0,315167558.0,277752506.0,248444716.0,178676678.0,229080923.0,275769831.0,183216516.0,269875264.0,183525092.0,239441228.0,240442409.0,204812927.0
HPQ,26564669000,NYSE,988269000,766000000,1054000000,469000000,48000000,1122000000,981000000,1052000000,3099000000.0,,116577172.0,186606547.0,140138109.0,105807564.0,195469495.0,157175928.0,110471147.0,170154877.0,108652149.0,111652838.0,136582727.0,197482212.0,163862957.0,238640417.0,195579250.0,152480547.0,220856867.0,250615104.0,341697853.0,442515128.0,180344093.0,189741342.0,247156894.0,205688477.0
HRL,17552970000,NYSE,546481000,162679000,217239000,217719000,279884000,218915000,261617000,239571000,281738000.0,1999-12-31,49102742.0,45873599.0,42200178.0,35219317.0,48316717.0,50159115.0,40970170.0,59373629.0,27385025.0,34288802.0,37760035.0,34414765.0,36736548.0,40351366.0,27951230.0,24581168.0,42472428.0,38734379.0,35212534.0,49111121.0,37511649.0,48804678.0,52584093.0,39590167.0
HSIC,9453701000,NASDAQ,130585000,140000000,121000000,47000000,150000000,160000000,181000000,147000000,162000000.0,1999-12-31,11335520.0,14438561.0,21023733.0,15370018.0,18530463.0,20315123.0,14438309.0,17696728.0,20346588.0,16856989.0,17915253.0,26969753.0,21160389.0,15816511.0,20068390.0,12992916.0,18515318.0,20149703.0,16166444.0,21661983.0,21045085.0,21414135.0,17933419.0,14294832.0
HST,11733460000,NASDAQ,711605000,210000000,287000000,147000000,114000000,256000000,116000000,320000000,-119000000.0,,69247950.0,129924817.0,209372371.0,102670596.0,143415240.0,170044061.0,93514639.0,179427656.0,154368109.0,141257459.0,137155438.0,136870952.0,173214683.0,196294149.0,156856838.0,129744364.0,220630079.0,210692017.0,164768876.0,206125622.0,176128939.0,152374093.0,160674826.0,167431471.0
HSY,39223095000,NYSE,149854000,406983000,587185000,396296000,399487000,315556000,533478000,335556000,444927000.0,,20362135.0,27113368.0,27015433.0,26866247.0,24926600.0,23378835.0,17443568.0,23406910.0,22816435.0,20541548.0,16061011.0,24848533.0,18117140.0,18117071.0,16814126.0,18166792.0,23784755.0,27784231.0,21264860.0,23428364.0,21750837.0,20179834.0,16120949.0,18561973.0
HUBB,15112000000,NYSE,53630000,206800000,181900000,104600000,139100000,122000000,180200000,117600000,108400000.0,2016-01-29,17454590.0,8284402.0,9331786.0,8886570.0,8527505.0,8733426.0,8454376.0,7804485.0,9692895.0,9654012.0,8779465.0,12942835.0,13828862.0,10883244.0,6480985.0,5339265.0,6455867.0,5688132.0,7092684.0,7895763.0,6370267.0,7805485.0,4119759.0,3997725.0
HUM,64953291000,NYSE,123907000,959000000,1239000000,-15000000,1195000000,696000000,930000000,-14000000,1531000000.0,1999-12-31,13684876.0,19317840.0,24471887.0,36305831.0,33562281.0,16469492.0,19364173.0,21390348.0,21770112.0,22503382.0,18175364.0,25365436.0,19185112.0,22263355.0,13055164.0,18654090.0,18144033.0,16020413.0,19539166.0,21777745.0,23896084.0,39985345.0,15131435.0,14661749.0
HWM,18289668000,NYSE,412208000,193000000,148000000,111000000,80000000,147000000,131000000,77000000,27000000.0,1999-12-31,29307748.0,49028716.0,64296795.0,46374726.0,54906854.0,62348775.0,53612038.0,91197737.0,54952681.0,41756444.0,53210374.0,64199807.0,72134507.0,58683560.0,69754232.0,54725458.0,53340207.0,59413503.0,43640026.0,71022609.0,69522173.0,62199350.0,56987128.0,60248043.0
IBM,127017017000,NYSE,911006000,1583000000,927000000,2710000000,-3196000000,1392000000,733000000,2333000000,1130000000.0,,43183527.0,82806487.0,84274205.0,85778938.0,100722016.0,95710890.0,83664114.0,138093084.0,76080679.0,105576019.0,86426226.0,93620235.0,113480787.0,87256958.0,77392342.0,129801061.0,105815743.0,113207659.0,107525264.0,96447210.0,98492968.0,147238382.0,113930079.0,119252012.0
ICE,63928816000,NYSE,571201000,799000000,655000000,425000000,-191000000,555000000,657000000,1527000000,633000000.0,2005-12-30,27837002.0,58021129.0,51546151.0,42687666.0,49222408.0,49189577.0,41838299.0,80688967.0,47432013.0,43385361.0,44532381.0,52996161.0,60127971.0,57339807.0,54651992.0,50651163.0,68207405.0,91226708.0,64905926.0,65684644.0,57135142.0,55327935.0,42724891.0,47233131.0
IDXX,35657974000,NASDAQ,83012000,224236000,214054000,172207000,180938000,131979000,193965000,162771000,175235000.0,1999-12-31,6566404.0,8560625.0,9631601.0,10373003.0,9063397.0,8915487.0,7210488.0,8598296.0,10643296.0,11273804.0,8381299.0,11439822.0,9676700.0,11443923.0,12926073.0,10997748.0,13327194.0,19794957.0,10266207.0,11336838.0,10372296.0,11815611.0,7769680.0,7941072.0
IEX,15320684000,NYSE,75602000,138600000,139800000,130000000,178700000,138200000,140000000,118800000,115700000.0,,5746172.0,8812225.0,11800702.0,12410917.0,11541622.0,10191485.0,7947542.0,7484827.0,8907666.0,7323881.0,7391273.0,7579559.0,10354214.0,10673150.0,7843354.0,8288906.0,6888361.0,10035615.0,9428945.0,10420773.0,11203761.0,7076074.0,7039834.0,5551191.0
IFF,16946246000,NYSE,255253000,27000000,-9000000,-25000000,-2197000000,107000000,244000000,90000000,194000000.0,,25451374.0,36417404.0,60084054.0,48318763.0,45790063.0,44779948.0,27419561.0,45869864.0,51000039.0,37206810.0,38101183.0,34614736.0,39658119.0,37452816.0,23174466.0,19298339.0,28398675.0,29188663.0,29740828.0,37743891.0,36008824.0,31340323.0,26896619.0,26022723.0
ILMN,20797454000,NASDAQ,158300000,-234000000,3000000,-139000000,-3816000000,-535000000,86000000,113000000,317000000.0,2000-08-31,18423760.0,39297515.0,29685064.0,30094411.0,36984493.0,30215893.0,20626740.0,31935856.0,25049357.0,26224942.0,23927494.0,25438705.0,36906298.0,37472125.0,38766109.0,22575181.0,38373676.0,29499144.0,15349010.0,17655852.0,18605215.0,24518493.0,22700550.0,18126118.0
INCY,12914191000,NASDAQ,224088000,203548000,21703000,28461000,112775000,161432000,37992000,563851000,181739000.0,1999-12-31,19768916.0,37569404.0,32386830.0,27149444.0,54552136.0,41225152.0,30615336.0,34102641.0,32919818.0,37808447.0,27954077.0,29158041.0,30503788.0,28527065.0,28637751.0,31946092.0,29581596.0,30418870.0,29573013.0,32068473.0,36928901.0,38496662.0,57592555.0,51258283.0
